run_kind,planner_mode,task_suite,host_label,ctx_size,model,config,repeats,wall_mean_sec,wall_std_sec,wall_ci95_sec,wall_min_sec,wall_max_sec,vs_q4_wall_pct,speedup_vs_q4_pct,quality_mean,quality_std,quality_ci95,quality_delta_vs_q4,tok_s_mean,rss_max_mean_mb,cpu_max_mean_pct,json_valid_mean,plan_valid_mean,server_failures
repeat_core8k,llm,core,x86_axelera_paper,8192,qwen35_4b,f16/f16,5,188.18410705714487,13.989156945454672,12.262036704156385,172.88901092624292,199.46082991431467,-2.994616879919454,3.0870625769422455,0.36000000000000004,3.0404709722440586e-17,2.6650903128006158e-17,5.551115123125783e-17,3.5383774046650456,6424.9484375,594.2,0.0,0.0,0
repeat_core8k,llm,core,x86_axelera_paper,8192,qwen35_4b,q4_0/q4_0,5,193.99346820185892,14.72445009008006,12.90654956242699,170.37255660025403,211.1808866520878,0.0,0.0,0.36,3.0404709722440586e-17,2.6650903128006158e-17,0.0,3.4592599120159155,6088.8078125,595.2,0.0,0.0,0
repeat_core8k,llm,core,x86_axelera_paper,8192,qwen35_4b,q8_0/q8_0,5,198.90882958448492,16.068062081485856,14.084277399708542,179.25493571721017,213.49645216576755,2.5337767442310755,-2.4711629910517563,0.36,2.482534153247273e-17,2.1760371282653066e-17,0.0,3.7360989994915696,6207.4109375,594.6,0.0,0.0,0
repeat_core8k,llm,core,x86_axelera_paper,8192,qwen35_4b,q8_0/tbq4,5,200.15315238358454,8.548417888209393,7.493018651259669,185.43349514901638,207.37825717497617,3.1752018451034703,-3.077485469687169,0.36,2.482534153247273e-17,2.1760371282653066e-17,0.0,3.8407892035669184,6144.953125,595.6,0.0,0.0,0
repeat_core8k,llm,core,x86_axelera_paper,8192,qwen35_4b,tbq4/tbq4,5,205.23682059552522,11.49030981963895,10.071700624984448,188.13400578894652,215.3531417855993,5.79573760801424,-5.478233565030887,0.36533333333333334,0.007302967433402222,0.006401333194473378,0.005333333333333357,3.8979508216512904,6088.81953125,595.2,0.0,0.0,0
suite25_8k,fixed,paper,m4_paper_suite25,8192,gemma4_e4b,f16/f16,1,130.07091945892898,0.0,0.0,130.07091945892898,130.07091945892898,-10.335325548128981,11.526641468683007,0.8293333333333334,0.0,0.0,-0.01866666666666661,21.495965521200617,9653.8125,132.3,0.96,1.0,0
suite25_8k,fixed,paper,m4_paper_suite25,8192,gemma4_e4b,q4_0/q4_0,1,145.06372799997916,0.0,0.0,145.06372799997916,145.06372799997916,0.0,0.0,0.848,0.0,0.0,0.0,20.480653854424773,8300.421875,221.0,0.92,1.0,0
suite25_8k,fixed,paper,m4_paper_suite25,8192,gemma4_e4b,q8_0/q8_0,1,139.97016287398583,0.0,0.0,139.97016287398583,139.97016287398583,-3.511260324148069,3.639036364185011,0.8453333333333333,0.0,0.0,-0.002666666666666706,19.99711897541993,8941.640625,160.6,0.96,1.0,0
suite25_8k,fixed,paper,m4_paper_suite25,8192,gemma4_e4b,q8_0/tbq4,1,127.56877395801712,0.0,0.0,127.56877395801712,127.56877395801712,-12.060185053264705,13.714135128177718,0.8573333333333334,0.0,0.0,0.009333333333333416,21.79216679557411,8625.640625,148.4,1.0,1.0,0
suite25_8k,fixed,paper,m4_paper_suite25,8192,gemma4_e4b,tbq4/tbq4,1,126.75223124602053,0.0,0.0,126.75223124602053,126.75223124602053,-12.623070567965321,14.446685927300805,0.8493333333333334,0.0,0.0,0.0013333333333334085,21.45129891025382,8386.84375,154.4,0.96,1.0,0
